countryCode,plantName,eprtrFacilityID
"UK","Derwent Cogeneration Limited Derwent Power Stn. Spondon","31697"
"UK","Derwent Cogeneration Limited Derwent Power Stn. Spondon","31697"
"UK","Derwent Cogeneration Limited Derwent Power Stn. Spondon","31697"
"UK","Derwent Cogeneration Limited Derwent Power Stn. Spondon","31697"
"UK","Dragon LNG, WaterstonExisting GTs","130227"
"UK","Drax Power Limited Drax Power Station","13777"
"UK","DS Smith Paper Limited Wansborough Paper Mill","13462"
"UK","E.ON CHP Limited aux boilers, Stoke-on-Trent (Refer to 148)",
"UK","E.ON CHP Limited CoGeneration Castleford Limited., Castleford","12984"
"UK","E.ON CHP Limited, Stoke-on-Trent ",
"UK","E.ON Cogen Dewsbury CCGT, Thornhill","31768"
"UK","E.ON Connah's Quay CCGT (A1)","12986"
"UK","E.ON Connah's Quay CCGT (A2)","12986"
"UK","E.ON Connah's Quay CCGT (A3)","12986"
"UK","E.ON Connah's Quay CCGT (A4)","12986"
"UK","E.ON Cottam Development Centre  ","12987"
"UK","E.ON Enfield CCGT","32422"
"UK","E.ON Grain LCP 2","12989"
"UK","E.ON Grain LCP 3","12989"
"UK","E.ON Grain LCP 4","12989"
"UK","E.ON Grain LCP 5","12989"
"UK","E.ON Grain PS","12989"
"UK","E.ON Ironbridge PS","12985"
"UK","E.ON Killingholme Power Station GT11","32403"
"UK","E.ON Killingholme Power Station GT12","32403"
"UK","E.ON Killingholme Power Station GT21","32403"
"UK","E.ON Killingholme Power Station GT22","32403"
"UK","E.ON Kingsnorth LCP2","32610"
"UK","E.ON Kingsnorth LCP3","32610"
"UK","E.ON Kingsnorth PS","32610"
"UK","E.ON Port of Liverpool","12979"
"UK","E.ON Ratcliffe PS","12992"
"UK","E.ON UK CHP cogen Limited Sandbach (LCP in 2006)","12982"
"UK","E.ON UK CHP Limited  Brunner Mond Winnington needs splitting","12981"
"UK","E.ON Willesden E.On UK, Taylors Lane, Willesden","32108"
"UK","EDF Cottam PS","12999"
"UK","EDF Energy West Burton GT stack Under construction","13640"
"UK","EDF Energy West Burton GT stack Under construction","13640"
"UK","EDF Energy West Burton GT stack Under construction","13640"
"UK","EDF Greenwich, A1(GT5,GT7) Old Woolwich Road, Greenwich",
"UK","EDF Greenwich, A2(GT6,GT8) Old Woolwich Road, Greenwich",
"UK","EDF Greenwich, A3(GT1) Old Woolwich Road, Greenwich",
"UK","EDF Greenwich, A4(GT2,GT4) Old Woolwich Road, Greenwich",
"UK","EDF Sutton Bridge A Sutton Bridge, Lincs PE12 9TF Stack A","13639"
"UK","EDF Sutton Bridge A Sutton Bridge, Lincs PE12 9TF Stack B","13639"
"UK","EDF West Burton LCP 1","13640"
"UK","EDF West Burton LCP 2","13640"
"UK","Eggborough Power Limited Eggborough Power Station","31723"
"UK","Elean Power Station EPR Ely, Sutton, Ely","13009"
"UK","Engines 22, 23, 24","14458"
"UK","Enviroenergy Limited London Road Heat Station","32635"
"UK","EON (UK) plc","33158"
"UK","EPR Thetford Limited Fibrothetford Power Station Thetford","32506"
"UK","Essar Oil (UK) Limited Stanlow 1 (Crude Distiller 3)","31661"
"UK","Essar Oil (UK) Limited Stanlow 2 (Crude Distiller 4)","31661"
"UK","Essar Oil (UK) Limited Stanlow 3 (HP Boiler House)","31661"
"UK","Essar Oil (UK) Limited Stanlow 4 Secondary Processes (Aromatics, HIV, HDS2)","31661"
"UK","Essar Oil (UK) Limited Stanlow 6 (Platformer 3/HDT3 Stack)","31661"
"UK","Essar Oil (UK) Limited Stanlow 6 (SHOP)","31661"
"UK","Esso Petroleum Co Cogen, Fawley","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (ENSR)","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (GTGWHB)","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (PH-1)","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (PH-2)","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (PS/PV-1)","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (PS/PV3)","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (PS-2)","13013"
"UK","Esso Petroleum Co Limited Fawley Refinery (SP4)","13013"
"UK","Ethylene Plant A","14531"
"UK","Ethylene Plant B","14531"
"UK","Ethylene Plant C","14531"
"UK","Exeter OCGT Exeter Power Limited, Exeter","32112"
"UK","Ford Engine Plant, Bridgend Boilers",
"UK","Ford Motor Co Limited Main Site, Dagenham",
"UK","G4 Ethylene WF 4 A & B","14524"
"UK","G4 Ethylene WF 5","14524"
"UK","Gas Turbine","14455"
"UK","Gas Turbine 1","14463"
"UK","Gas Turbine 2","14463"
"UK","Gas Turbine 3","14463"
"UK","Gas Turbine 4","14463"
"UK","Gaz de France, Deeside, Flintshire GT (A1)","13032"
"UK","Gaz de France, Deeside, Flintshire GT (A2)","13032"
"UK","GDF Suez Stack A10","13327"
"UK","GDF Suez Stack A1-A4","13327"
"UK","GDF Suez Stack A5-A8","13327"
"UK","Grangemouth CHP","14523"
"UK","Greenergy Terminals Limited North Tees Refinery & Road Rail Terminal",
"UK","Heartlands Power Limited Fort Parkway, Heartlands, Birmingham, B24 9QT","31569"
"UK","HJ Heinz Wigan","32152"
"UK","Humber Energy Limited Grimsby Chimney 1","13706"
"UK","Humber Energy Limited Grimsby Chimney 2","13706"
"UK","Hydrocarbon Resources Limited, Barrow Gas Terminals NT Compression (2 GTs)",
"UK","Hydrocarbon Resources Limited, Barrow Gas Terminals SMO Compression (2 GTs) ",
"UK","Hydrocarbon Resources Limited, Barrow Gas Terminals SMO Compression (2 GTs) ",
"UK","Iggesund (CHP)",
"UK","Iggesund (Standby Plant)",
"UK","Iggesund Workington (Biomass CHP) ",
"UK","Iggesund Workington (Standby plant) ",
"UK","Immingham CHP Limited, Immingham","13114"
"UK","Ineos Chlor Limited., Runcorn RPB01","128164"
"UK","Ineos Chlor Limited., Runcorn RPB02","128164"
"UK","Ineos Chlor Limited., Runcorn RPB03","128164"
"UK","Ineos Chlor Ltd., Runcorn Weaver PS","128164"
"UK","INEOS Nitriles (UK) Limited Seal Sands 1","13540"
"UK","INEOS Nitriles (UK) Limited Seal Sands 2","13540"
"UK","INEOS Nitriles (UK) Limited Seal Sands 3","13540"
"UK","Interconnector Bacton Terminal","13129"
"UK","Interconnector Bacton Terminal","13129"
"UK","Interconnector Bacton Terminal","13129"
"UK","Interconnector Bacton Terminal","13129"
"UK","International Power Rugeley","13367"
"UK","Invista Textiles UK Ltd Maydown Works","14391"
"UK","ITI Power (Wilton)",
"UK","Jaguar Cars Limited","190817"
"UK","Keadby LCP 1","13153"
"UK","Keadby LCP 2","13153"
"UK","Keadby LCP 3","13153"
"UK","Keadby P Stn Keadby Power Station Now split into 3 353-355","13153"
"UK","Kemsley Boilers A-C Kemsley, Sittingbourne ME10 2TD",
"UK","Kemsley boilers A-C Kemsley, Sittingbourne ME10 2TD (Refer to 208)",
"UK","Kemsley Boilers D-F Kemsley, Sittingbourne ME10 2TD (Refer to 366)",
"UK","Kemsley CHP (GT&WHRB) Kemsley, Sittingbourne ME10 2TD","12978"
"UK","KG Ethylene Plant 36-F-501A","14524"
"UK","KG Ethylene Plant 36-F-501B","14524"
"UK","Kodak Limited Harrow 1 (Boilers 1,3 &4)","13162"
"UK","Langage Energy Centre CCGT Centrica fully op from 2010 onwards (due to report next year)","160014"
"UK","Leven Power Limited",
"UK","Longannet Power Station","14511"
"UK","Lynemouth Power Limited Lynemouth Power Station",
"UK","Marchwood 1 Marchwood Power Station","159834"
"UK","Marchwood 2 Marchwood Power Station","159834"
"UK","Medway Power Station A1 Isle of Grain, Nr Rochester, Kent. ME7 3AT","32608"
"UK","Medway Power Station A2 Isle of Grain, Nr Rochester, Kent. ME7 3AT","32608"
"UK","MGT Teesside Limited",
"UK","Michelin Tyre Dundee","14514"
"UK","Millenium Organic Chemicals (px power)",
"UK","Module 1","14456"
"UK","Module 2","14456"
"UK","Morzine Limited Coryton Refinery - Boiler 4/5",
"UK","Morzine Limited Coryton Refinery - Boiler 6",
"UK","Morzine Limited Coryton Refinery - Cracking Stack",
"UK","Morzine Limited Coryton Refinery - Fuels Stack",
"UK","Murco Petroleum Limited Milford Haven Refinery 1 (Duct A)","32810"
"UK","Murco Petroleum Limited Milford Haven Refinery 2 (Duct B,C,D)","32810"
"UK","National Grid Gas Aylesbury GT A","32371"
"UK","National Grid Gas Aylesbury GT B","32371"
"UK","National Grid Gas Bishop Auckland GT A","32371"
"UK","National Grid Gas Bishop Auckland GT B ","32371"
"UK","National Grid Gas Carnforth C LM2500 GT","13513"
"UK","National Grid Gas Carnforth GTA RB211  ","13513"
"UK","National Grid Gas Carnforth GTB RB211","13513"
"UK","National Grid Gas Hatton GT A","32588"
"UK","National Grid Gas Hatton GT B","32588"
"UK","National Grid Gas Hatton GT C","32588"
"UK","National Grid Gas Warrington GT A",
"UK","National Grid Gas Warrington GT B",
"UK","National Grid Gas Wisbech GT A RB211","32375"
"UK","National Grid Gas Wisbech GT B Maxi Avon","32375"
"UK","National Grid Gas Wooler Northumberland GT A ",
"UK","National Grid Gas Wooler Northumberland GT B ",
"UK","NEI Boilers (Boiler 1 and 2)","14488"
"UK","Not Used  1",
"UK","Not Used 2",
"UK","Not Used 3",
"UK","Not Used 4",
"UK","Not Used 5",
"UK","Not Used 6",
"UK","Not Used 7",
"UK","Package Boiler 1","14463"
"UK","Package Boiler 2","14463"
"UK","Palm Paper Limited, King's Lynn, Norfolk",
"UK","Petroplus Coryton Refinery CCR",
"UK","Phillips 66 Limited Humber Refinery - 1 (ST101)","13816"
"UK","Phillips 66 Limited Humber Refinery - 2 (ST301)","13816"
"UK","Phillips 66 Limited Humber Refinery - 3 (ST201)","13816"
"UK","Phillips 66 Limited Humber Refinery - 4 (ST3401)","13816"
"UK","Phillips 66 Limited Humber Refinery - 5 (H6301/2)","13816"
"UK","plant 2A","14446"
"UK","plant 2B","14446"
"UK","plant 2D","14446"
"UK","Polimeri Grangemouth","14526"
"UK","PQ Silicas UK Limited South Bank Works","32169"
"UK","QMC 1 GT ","32651"
"UK","Rocksavage Power Company Limited, Runcorn","31758"
"UK","Rolls Royce Power Developments","31569"
"UK","Rugeley Power Limited aux gas turbine (Not an LCP)","13367"
"UK","RWE CHP, Grimsby",
"UK","RWE Gt. Yarmouth Power Limited, Gt Yarmouth, Norfolk","32691"
"UK","RWE Hythe CHP Plant Charleston Rd, Hardley, Hythe (Refer to 102)","13709"
"UK","RWE Hythe CHP Plant Charleston Rd, Hardley, Hythe (Refer to 365)",
"UK","RWE npower Aberthaw PS","13265"
"UK","RWE nPower Cheshire CHP",
"UK","RWE Npower Cogen (ConocoPhillips)",
"UK","RWE Npower Cogen (Ineos Nitriles)",
"UK","RWE npower Cowes Isle of Wight LCP1 ","32760"
"UK","RWE npower Cowes Isle of Wight LCP2","32760"
"UK","RWE nPower Didcot A","13369"
"UK","RWE nPower Didcot B Mod 5 (Refer to 368)","13704"
"UK","RWE nPower Didcot B mod 6 (Refer to 243)","13704"
"UK","RWE nPower Fawley","13370"
"UK","RWE nPower Littlebrook LCP2 ","13372"
"UK","RWE nPower Littlebrook PS","13372"
"UK","RWE nPower Tilbury LCP 1","13373"
"UK","RWE nPower Tilbury LCP 2","13373"
"UK","RWE Npower, Little Barford Power Station St Neots Mod 1A(1B no 364)","13371"
"UK","RWE Npower, Little Barford Power Station St Neots mod 1B(1A no 249)","13371"
"UK","RWE npower, Pembroke Power Station","191256"
"UK","SABIC U.K Petrochemicals Limited No 1 Aromatics, North Tees","130606"
"UK","SABIC U.K Petrochemicals Limited No 2 Aromatics, North Tees","130606"
"UK","SABIC U.K Petrochemicals Limited Olefins Boilers, Wilton","130606"
"UK","Sahaviriya Steel Industries UK Limited Teeside Works, Redcar","13836"
"UK","SAICA Paper UK","190909"
"UK","Saltend Co-generation, Hull Boiler A4 ","13385"
"UK","Saltend Co-generation, Hull Boiler A5","13385"
"UK","Saltend Co-generation, Hull Turbine A1","13385"
"UK","Saltend Co-generation, Hull Turbine A2","13385"
"UK","Saltend Co-generation, Hull Turbine A3","13385"
"UK","Sandwich Pharmaceuticals Ramsgate Road, Sandwich, Kent. CT13 9NJ","13300"
"UK","Scottish and Southern Energy Ferrybridge C Units 1 & 2","13151"
"UK","Scottish and Southern Energy Ferrybridge C Units 3 & 4","13151"
"UK","Scottish and Southern Energy Fiddlers Ferry","13152"
"UK","Scottish and Southern Energy Fiddlers Ferry GTs SSE, Fiddlers Ferry P Stn","13152"
"UK","Scottish and Southern Energy Salt Union, Runcorn","13394"
"UK","Scottish and Southern Energy Uskmouth PS",
"UK","Scottish Power, Blackburn Mill CHP plant","13150"
"UK","Scottish Power, Hoddesdon Ryehouse CCGT ","13396"
"UK","Scottish Power, Shoreham CCGT","88461"
"UK","Seabank A1 Seabank Power, Avonmouth","13398"
"UK","Seabank A2 Seabank Power, Avonmouth","13398"
"UK","Seabank A3 Seabank Power, Avonmouth","13398"
"UK","Sellafield GT1","31630"
"UK","Sellafield GT2","31630"
"UK","Sellafield GT3","31630"
"UK","Sellafield GT4","31630"
"UK","Sembcorp Utilities U.K Limited Wilton","13403"
"UK","Sembcorp Utilities U.K Limited Wilton 2","13403"
"UK","Sembcorp Utilities U.K Limited Wilton 3","13403"
"UK","SembCorp Utilities UK Ltd GT2","13403"
"UK","Severn Power Station Unit 10",
"UK","Severn Power Station Unit 20",
"UK","Slough Heat & Power LCP(GT& in duct firing)","13441"
"UK","Slough Heat & Power LCP1 north stack CFBs and boiler17)","13441"
"UK","Slough Heat and Power boilers 15, 16, whb","13441"
"UK","Smithkline Beecham Irvine","88777"
"UK","Solvay Interox Limited Warrington","130228"
"UK","Spalding Energy Spalding,Lincolnshire Stack A1","13452"
"UK","Spalding Energy Spalding,Lincolnshire Stack A2","13452"
"UK","SSE Smurfit CHP",
"UK","SSEPG (Operations) Limited,Chickerell OCGT  Weymouth",
"UK","SSEPG Burghfield Cottage Lane Burghfield",
"UK","Staythorpe Power Station LCP1","159837"
"UK","Staythorpe Power Station LCP2","159837"
"UK","Staythorpe Power Station LCP3","159837"
"UK","Staythorpe Power Station LCP4","159837"
"UK","Tata Steel UK Limited Port Talbot 1 (Service Boilers) ",
"UK","Tata Steel UK Limited Port Talbot 2 (Mitchell Boiler)",
"UK","Tata Steel UK Limited Port Talbot 3 (A5 Boiler)",
"UK","Tata Steel UK Limited Port Talbot 4 (6&7 Boiler)",
"UK","Tata Steel UK Limited Scunthorpe Works 1 (Central Power Station)","167657"
"UK","Tata Steel UK Limited Scunthorpe Works 2 (Turbo Blower House Boilers 1-4)","167657"
"UK","Tata Steel UK Limited Scunthorpe Works 3 (Turbo Blower House Boilers 5-6)","167657"
"UK","Tate & Lyle Sugars","13486"
"UK","Thames Power Services, Barking Power, Dagenham GT1A ","32786"
"UK","Thames Power Services, Barking Power, Dagenham GT1B ","32786"
"UK","Thames Power Services, Barking Power, Dagenham GT2A ","32786"
"UK","Thames Power Services, Barking Power, Dagenham GT2B ","32786"
"UK","Thames Power Services, Barking Power, Dagenham GT2C ","32786"
"UK","Thor Cogeneration Limited",
"UK","Thorpe Marsh Power Limited - A1","31748"
"UK","Thorpe Marsh Power Limited - A2","31748"
"UK","Thorpe Marsh Power Limited - A3","31748"
"UK","Tioxide Europe Limited Greatham Works","13503"
"UK","Total Lindsay Oil Refinery GT","86181"
"UK","Total Lindsey Oil Refinery Limited - (A1) South Stack","86181"
"UK","Total Lindsey Oil Refinery Limited - (A2) North Stack","86181"
"UK","Total Lindsey Oil Refinery Limited - (A3) Stage 3/4","86181"
"UK","Total Lindsey Oil RefineryLimited - (A4,5&6) West A,B,C","86181"
"UK","Train 1 and 2 Auxilary Burners","14474"
"UK","Turbine A","14445"
"UK","Turbine B","14445"
"UK","Turbine C","33113"
"UK","Turbine C","14445"
"UK","Turbine D","33113"
"UK","Turbine D","14513"
"UK","Unit A","14494"
"UK","Unit B","14494"
"UK","UPM-Kymmene Irvine CHP","14473"
"UK","UPM-Kymmene UK Limited Shotton Paper Mill","13430"
"UK","Valero Energy Limited Pembroke Plant (A1/A2)",
"UK","Valero Energy Limited Pembroke Plant (A11/A12)",
"UK","Valero Energy Limited Pembroke Plant (A3/A4)",
"UK","Valero Energy Limited Pembroke Plant (A6)",
"UK","Valero Energy Limited Pembroke Plant (A7/A8/A9/A10)",
"UK","Viking UK Gas Limited",
"UK","Waste Heat Boiler No 1","14463"
"UK","Weston Point Power Station","13394"
